Player,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Lazaro Borrell,2000,SF,27,SEA,17,6,9.8,1.6,3.7,0.444,0,0.2,0,1.6,3.5,0.467,0.444,0.4,0.6,0.545,0.8,1.5,2.4,0.6,0.4,0.2,0.4,0.5,3.6
Cal Bowdler,2000,SF,22,ATL,46,0,9.2,1.1,2.5,0.426,0,0,0,1.1,2.5,0.43,0.426,0.5,0.8,0.632,0.5,1.4,1.8,0.3,0.3,0.2,0.5,1,2.7
Bruce Bowen,2000,SF,28,TOT,69,2,12.7,1,2.8,0.371,0.4,0.8,0.466,0.7,2,0.331,0.441,0.4,0.6,0.581,0.4,1,1.4,0.5,0.3,0.2,0.3,1.7,2.8
Bruce Bowen,2000,SF,28,PHI,42,0,7.4,0.6,1.7,0.356,0,0,0.5,0.6,1.7,0.352,0.363,0.1,0.3,0.5,0.3,0.5,0.9,0.4,0.2,0.1,0.1,0.9,1.4
Bruce Bowen,2000,SF,28,MIA,27,2,21,1.7,4.5,0.38,1,2.1,0.464,0.7,2.4,0.308,0.488,0.7,1.1,0.613,0.5,1.7,2.2,0.7,0.5,0.4,0.5,3,5.1
Ryan Bowen,2000,SF,24,DEN,52,0,11.3,0.9,2.3,0.393,0,0.2,0.111,0.9,2.1,0.417,0.397,0.7,1,0.717,1.4,0.8,2.2,0.4,0.8,0.3,0.3,1.8,2.5
Ira Bowman,2000,SG,26,PHI,11,0,1.8,0.2,0.2,1,0,0,,0.2,0.2,1,1,0.1,0.2,0.5,0,0.2,0.2,0.1,0.1,0,0.1,0,0.5
Earl Boykins,2000,PG,23,TOT,26,0,10,2.2,4.5,0.483,0.3,0.8,0.4,1.8,3.7,0.5,0.517,0.7,0.9,0.783,0.5,0.5,1,1.8,0.5,0,0.7,0.9,5.3
Earl Boykins,2000,PG,23,ORL,1,0,8,3,4,0.75,0,0,,3,4,0.75,0.75,0,0,,1,0,1,3,0,0,0,0,6
Earl Boykins,2000,PG,23,CLE,25,0,10.1,2.1,4.5,0.473,0.3,0.8,0.4,1.8,3.7,0.489,0.509,0.7,0.9,0.783,0.4,0.6,1,1.8,0.5,0,0.7,0.9,5.3
Shawn Bradley,2000,C,27,DAL,77,54,24.7,3.5,7.2,0.479,0,0.1,0.2,3.4,7.1,0.482,0.48,1.5,1.9,0.765,2.1,4.4,6.5,0.8,0.9,2.5,1,3.4,8.4
A.J. Bramlett,2000,C,23,CLE,8,0,7.6,0.5,2.6,0.19,0,0,,0.5,2.6,0.19,0.19,0,0,,1.5,1.3,2.8,0,0.1,0,0.4,1.6,1
Elton Brand,2000,PF,20,CHI,81,80,37,7.8,16.1,0.482,0,0,0,7.8,16.1,0.483,0.482,4.5,6.6,0.685,4.3,5.7,10,1.9,0.8,1.6,2.8,3.2,20.1
Terrell Brandon,2000,PG,29,MIN,71,71,36.4,6.8,14.7,0.466,0.7,1.9,0.402,6.1,12.8,0.476,0.492,2.6,2.9,0.899,0.6,2.7,3.4,8.9,1.9,0.4,2.6,2.2,17.1
Chucky Brown,2000,PF,31,TOT,63,29,17.4,2.3,5.2,0.451,0,0.2,0.2,2.3,5,0.459,0.454,0.6,0.8,0.692,0.6,2.1,2.7,1,0.3,0.3,0.7,1.8,5.3
Chucky Brown,2000,PF,31,SAS,30,27,20.1,2.7,5.9,0.466,0,0.1,0.333,2.7,5.8,0.468,0.469,0.8,1,0.806,0.4,2.2,2.6,1.4,0.3,0.3,0.9,1.8,6.3
Chucky Brown,2000,PF,31,CHH,33,2,15,2,4.6,0.434,0,0.2,0.143,2,4.4,0.448,0.438,0.3,0.6,0.524,0.7,2,2.7,0.8,0.4,0.2,0.5,1.8,4.4
Dee Brown,2000,PG,31,TOR,38,12,17.7,2.4,6.8,0.36,1.8,4.9,0.358,0.7,1.9,0.366,0.49,0.3,0.4,0.688,0.2,1.2,1.4,2.3,0.6,0.1,1,1.6,6.9
Marcus Brown,2000,SG,25,DET,6,0,7.5,0.7,2.3,0.286,0,1.2,0,0.7,1.2,0.571,0.286,0.3,0.3,1,0.5,0.7,1.2,0.5,0,0,0.5,1.3,1.7
P.J. Brown,2000,PF,30,MIA,80,80,28.8,4,8.4,0.48,0,0,0,4,8.4,0.481,0.48,1.5,2,0.755,2.7,4.8,7.5,1.8,0.8,0.8,1.3,3.3,9.6
Randy Brown,2000,PG,31,CHI,59,55,27.5,2.7,7.4,0.361,0.1,0.1,0.5,2.6,7.3,0.359,0.364,1.1,1.4,0.738,0.4,2.1,2.4,3.4,1,0.3,1.8,2,6.4
Rick Brunson,2000,PG,27,NYK,37,0,7.8,0.8,1.9,0.414,0.1,0.4,0.154,0.7,1.5,0.474,0.429,0.3,0.5,0.611,0.1,0.6,0.7,1.3,0.2,0,0.8,0.9,1.9
Kobe Bryant*,2000,SG,21,LAL,66,62,38.2,8.4,17.9,0.468,0.7,2.2,0.319,7.7,15.7,0.489,0.488,5,6.1,0.821,1.6,4.7,6.3,4.9,1.6,0.9,2.8,3.3,22.5
Mark Bryant,2000,PF,34,CLE,75,50,22.8,2.3,4.6,0.503,0,0,,2.3,4.6,0.503,0.503,1,1.3,0.809,1.7,3,4.7,0.8,0.4,0.4,1.2,3.3,5.7
Greg Buckner,2000,SG,23,DAL,48,1,19.2,2.3,4.9,0.476,0.2,0.5,0.385,2.1,4.3,0.488,0.498,0.9,1.3,0.683,1.2,2.5,3.6,1.1,0.8,0.4,0.8,3.1,5.7
Jud Buechler,2000,SF,31,DET,58,5,11.3,0.9,2.7,0.353,0.3,1.4,0.217,0.6,1.3,0.507,0.41,0,0.1,0.286,0.5,1.1,1.6,0.6,0.4,0.3,0.2,0.9,2.2
Rodney Buford,2000,SG,22,MIA,34,0,11.4,1.8,4.4,0.411,0.2,0.9,0.241,1.6,3.6,0.451,0.434,0.5,0.6,0.727,0.3,1.1,1.4,0.6,0.3,0.2,0.3,1.3,4.3
Matt Bullard,2000,PF,32,HOU,56,27,18.3,2.5,6.1,0.409,1.4,3.2,0.446,1.1,2.9,0.368,0.525,0.4,0.5,0.833,0.2,2.2,2.5,1.1,0.3,0.2,0.6,1.5,6.8
Scott Burrell,2000,SF,29,NJN,74,9,18.1,2.2,5.7,0.394,1.1,3.1,0.353,1.1,2.5,0.444,0.492,0.5,0.7,0.78,0.9,2.6,3.5,1,0.9,0.6,0.5,2.3,6.1
Jason Caffey,2000,PF,26,GSW,71,56,30.4,4.5,9.5,0.479,0,0,0,4.5,9.5,0.48,0.479,2.9,4.9,0.597,2.7,4.1,6.8,1.7,0.9,0.3,2.4,3.8,12
Michael Cage,2000,C,38,NJN,20,7,12.1,0.6,1.2,0.5,0,0,,0.6,1.2,0.5,0.5,0.2,0.2,1,1.7,2.4,4.1,0.5,0.4,0.4,0.2,1.5,1.4
Marcus Camby,2000,C,25,NYK,59,11,26.2,3.8,8,0.48,0,0,0.5,3.8,7.9,0.48,0.481,2.5,3.7,0.67,2.9,4.9,7.8,0.8,0.7,2,1.2,3.5,10.2
Elden Campbell,2000,C,31,CHH,78,77,32.5,4.7,10.6,0.446,0,0.1,0,4.7,10.6,0.45,0.446,3.2,4.6,0.69,2.2,5.4,7.6,1.7,0.7,1.9,1.6,3.4,12.7
Antoine Carr,2000,SF,38,VAN,21,0,10.5,1.3,3,0.438,0,0,,1.3,3,0.438,0.438,0.5,0.7,0.786,0.4,1.1,1.5,0.3,0.1,0.3,0.4,2,3.2
Chris Carr,2000,SF-SG,25,TOT,57,2,20.5,3.4,8.7,0.395,0.6,1.8,0.317,2.9,6.9,0.415,0.427,1.9,2.2,0.856,0.7,2.3,3,1.5,0.5,0.3,2.1,2,9.3
Chris Carr,2000,SG,25,GSW,7,0,10.6,1.6,4.7,0.333,0.1,1.1,0.125,1.4,3.6,0.4,0.348,2.3,2.7,0.842,0.7,1.1,1.9,0.4,0,0.1,0.7,1.7,5.6
Chris Carr,2000,SF,25,CHI,50,2,21.8,3.7,9.3,0.4,0.6,1.9,0.333,3.1,7.4,0.416,0.433,1.8,2.1,0.858,0.7,2.5,3.2,1.6,0.6,0.3,2.2,2,9.8
Anthony Carter,2000,PG,24,MIA,79,30,23.5,2.5,6.4,0.395,0,0.3,0.13,2.5,6.2,0.407,0.398,1.2,1.6,0.75,0.6,1.9,2.5,4.8,1.2,0.1,2.2,2.1,6.3
Vince Carter,2000,SF,23,TOR,82,82,38.1,9.6,20.7,0.465,1.2,2.9,0.403,8.5,17.8,0.475,0.493,5.3,6.7,0.791,1.8,4,5.8,3.9,1.3,1.1,2.2,3.2,25.7
Sam Cassell,2000,PG,30,MIL,81,81,35.8,6.7,14.4,0.466,0.3,1.1,0.289,6.4,13.3,0.481,0.477,4.8,5.5,0.876,0.9,2.9,3.7,9,1.3,0.1,3.3,3.1,18.6
Kelvin Cato,2000,C,25,HOU,65,32,24.3,3.3,6.2,0.537,0,0.1,0,3.3,6.1,0.543,0.537,2.1,3.2,0.649,1.6,4.4,6,0.4,0.5,1.9,1.1,2.7,8.7
Duane Causwell,2000,C,31,MIA,25,2,7.4,0.8,1.5,0.541,0,0,,0.8,1.5,0.541,0.541,1,1.5,0.684,0.4,1.4,1.9,0.1,0.1,0.6,0.4,1.7,2.6
Cedric Ceballos,2000,SF,30,DAL,69,25,29.9,6.5,14.5,0.446,0.6,1.9,0.328,5.8,12.6,0.464,0.468,3,3.6,0.843,2.5,4.2,6.7,1.3,0.8,0.3,1.8,2.4,16.6
John Celestand,2000,PG,22,LAL,16,0,11.6,0.9,2.8,0.333,0.1,0.6,0.222,0.8,2.3,0.361,0.356,0.3,0.4,0.833,0.1,0.6,0.7,1.3,0.4,0,1,1.4,2.3
Rex Chapman,2000,SG,32,PHO,53,19,18.1,2.3,6,0.388,0.8,2.3,0.333,1.6,3.7,0.421,0.452,1.1,1.5,0.756,0.2,1.3,1.5,1.2,0.4,0,0.7,1.3,6.6
Calbert Cheaney,2000,SG,28,BOS,67,19,19.5,1.8,4.1,0.44,0.3,0.8,0.333,1.5,3.3,0.466,0.473,0.1,0.3,0.429,0.3,1.7,2.1,1.2,0.7,0.2,0.7,2.4,4
Pete Chilcutt,2000,PF,31,TOT,56,2,10.7,0.9,2.3,0.417,0.1,0.5,0.231,0.8,1.8,0.465,0.441,0.1,0.1,1,0.8,1.5,2.3,0.5,0.3,0.2,0.4,1.3,2.1
Pete Chilcutt,2000,PF,31,UTA,26,0,8.6,0.8,2.4,0.355,0,0.4,0.1,0.8,2,0.404,0.363,0.1,0.1,1,0.6,1.1,1.7,0.4,0.2,0.2,0.3,1.2,1.8
Pete Chilcutt,2000,PF,31,CLE,6,0,5,0,0.3,0,0,0,,0,0.3,0,0,0,0,,0.7,0.8,1.5,0.2,0,0,0,0.5,0
Pete Chilcutt,2000,PF,31,LAC,24,2,14.5,1.3,2.6,0.492,0.2,0.7,0.313,1.1,2,0.553,0.532,0.3,0.3,1,1.1,2.2,3.3,0.7,0.4,0.3,0.5,1.6,3
Chris Childs,2000,PG,32,NYK,71,2,23.6,2.1,5,0.409,0.5,1.5,0.356,1.5,3.6,0.431,0.461,0.7,0.8,0.797,0.2,1.8,2.1,4,0.5,0.1,1.5,3.4,5.3
Doug Christie,2000,SG,29,TOR,73,73,31,4.3,10.5,0.407,1.4,3.8,0.36,2.9,6.7,0.434,0.472,2.5,3,0.843,0.9,3,3.9,4.4,1.4,0.6,2,2.3,12.4
Keon Clark,2000,C,24,DEN,81,20,22.8,3.5,6.5,0.542,0,0.1,0.125,3.5,6.4,0.548,0.543,1.5,2.2,0.688,2,4.2,6.2,0.9,0.6,1.4,1.5,2.9,8.6
Keith Closs,2000,C,23,LAC,57,6,14.4,1.7,3.5,0.487,0,0.1,0,1.7,3.4,0.495,0.487,0.8,1.4,0.59,1.1,2,3.1,0.4,0.2,1.3,0.6,1.4,4.2
Derrick Coleman,2000,PF,32,CHH,74,64,31.7,6,13.2,0.456,0.7,1.9,0.362,5.3,11.3,0.471,0.482,4,5.1,0.785,1.7,6.9,8.5,2.4,0.5,1.8,2.3,2.6,16.7
Bimbo Coles,2000,PG,31,ATL,80,54,24.1,3.5,7.6,0.455,0.1,0.5,0.205,3.4,7.1,0.472,0.461,1.1,1.3,0.817,0.4,1.8,2.2,3.6,0.7,0.1,1.3,2.2,8.1
Marty Conlon,2000,C,32,LAC,3,0,3,0.3,0.7,0.5,0,0,,0.3,0.7,0.5,0.5,0,0,,0.3,0.3,0.7,0,0,0,0,0.3,0.7
Tyrone Corbin,2000,SF,37,SAC,54,5,17.4,1.6,4.6,0.356,0.2,0.8,0.227,1.4,3.8,0.384,0.377,0.6,0.7,0.846,0.7,2.3,3.1,1.1,0.7,0.1,0.5,1.8,4.1
Chris Crawford,2000,PF,24,ATL,55,11,12.1,1.7,4.2,0.397,0.1,0.5,0.259,1.5,3.7,0.416,0.413,1.1,1.5,0.778,0.9,0.9,1.8,0.6,0.3,0.3,0.7,1.5,4.6
Austin Croshere,2000,PF,24,IND,81,14,23.3,3.6,8.1,0.441,0.8,2.1,0.362,2.8,5.9,0.47,0.489,2.4,2.9,0.848,1.7,4.7,6.4,1.1,0.5,0.7,1.5,2.5,10.3
John Crotty,2000,PG,30,DET,69,0,13.6,1.5,3.6,0.422,0.5,1.2,0.413,1.1,2.5,0.427,0.488,1.2,1.3,0.86,0.2,0.8,1.1,1.9,0.4,0.1,0.8,1.5,4.7
Terry Cummings,2000,PF,38,GSW,22,0,18.1,3.5,8,0.429,0,0,,3.5,8,0.429,0.429,1.5,1.8,0.821,2,2.8,4.9,1,0.6,0.4,1.2,3.4,8.4
Vonteego Cummings,2000,PG,23,GSW,75,11,23.9,3.5,8.7,0.405,0.7,2,0.325,2.9,6.7,0.429,0.442,1.7,2.3,0.751,0.8,1.7,2.5,3.3,1.2,0.2,1.8,2.3,9.4
Bill Curley,2000,SF-PF,27,TOT,28,0,11,1,2.4,0.426,0,0,0,1,2.4,0.433,0.426,0.6,0.9,0.72,0.6,1.1,1.8,0.5,0.5,0.1,0.8,2.2,2.7
Bill Curley,2000,PF,27,HOU,4,0,12.5,1.5,2.8,0.545,0,0,,1.5,2.8,0.545,0.545,0,0,,1,1,2,0,0.5,0,1,2.5,3
Bill Curley,2000,SF,27,GSW,24,0,10.8,1,2.4,0.404,0,0,0,1,2.3,0.411,0.404,0.8,1,0.72,0.6,1.2,1.8,0.6,0.5,0.2,0.7,2.1,2.7
Dell Curry,2000,SG,35,TOR,67,9,16.3,2.9,6.8,0.427,1.4,3.6,0.393,1.5,3.2,0.467,0.532,0.4,0.5,0.75,0.2,1.3,1.5,1.3,0.5,0.1,0.6,1,7.6
Michael Curry,2000,SG,31,DET,82,3,19.6,2.2,4.6,0.48,0,0.1,0.2,2.2,4.6,0.484,0.482,1.7,2,0.839,0.3,1,1.3,1.1,0.4,0.1,0.9,2.5,6.2
Erick Dampier,2000,C,24,GSW,21,12,23.6,3.3,8.2,0.405,0,0,,3.3,8.2,0.405,0.405,1.3,2.4,0.529,2.3,4.1,6.4,0.9,0.4,0.7,1.4,3.6,8
Antonio Daniels,2000,SG,24,SAS,68,1,17.6,2.4,5.1,0.474,0.3,1,0.333,2.1,4.1,0.507,0.506,1.1,1.5,0.713,0.2,1,1.3,2.6,0.8,0.1,0.9,1.1,6.2
Kornél Dávid,2000,SF,28,TOT,32,5,14.8,2.1,4.9,0.427,0,0.1,0,2.1,4.8,0.435,0.427,1.4,1.8,0.804,0.8,1.7,2.5,0.5,0.5,0.1,1,1.8,5.6
Kornél Dávid,2000,SF,28,CHI,26,5,17,2.4,5.7,0.426,0,0.1,0,2.4,5.6,0.434,0.426,1.6,2,0.808,0.8,2,2.8,0.6,0.5,0.1,1.2,1.9,6.5
Kornél Dávid,2000,SF,28,CLE,6,0,5.2,0.7,1.5,0.444,0,0,,0.7,1.5,0.444,0.444,0.5,0.7,0.75,0.7,0.7,1.3,0.2,0.7,0.2,0.3,1.2,1.8
Antonio Davis,2000,C,31,TOR,79,78,31.4,4,9,0.44,0,0,,4,9,0.44,0.44,3.6,4.7,0.765,3,5.8,8.8,1.3,0.5,1.3,1.5,3.4,11.5
Baron Davis,2000,PG,20,CHH,82,0,18.6,2.2,5.3,0.42,0.3,1.4,0.225,1.9,3.9,0.488,0.449,1.2,1.9,0.634,0.6,1.4,2,3.8,1.2,0.2,1.7,2.5,5.9
Ben Davis,2000,PF,27,PHO,5,0,4.4,0.4,1.2,0.333,0,0,,0.4,1.2,0.333,0.333,0,0,,0.6,1.2,1.8,0.4,0.2,0.2,0.6,0.4,0.8
Dale Davis,2000,C,30,IND,74,72,28.7,4.1,8.1,0.502,0,0,,4.1,8.1,0.502,0.502,1.9,2.7,0.685,3.5,6.4,9.9,0.9,0.7,1.3,1.2,2.7,10
Emanual Davis,2000,PG,31,SEA,54,2,13,1.5,4.1,0.364,0.6,1.9,0.301,0.9,2.2,0.419,0.434,0.5,0.7,0.684,0.3,1.6,1.9,1.3,0.7,0.1,0.8,1.3,4
Hubert Davis,2000,PG,29,DAL,79,15,23,2.7,5.9,0.468,1,2.1,0.491,1.7,3.8,0.455,0.556,0.8,1,0.87,0.2,1.5,1.7,1.8,0.3,0,0.9,1.4,7.4
Mark Davis,2000,SF,26,GSW,23,7,20.2,2.4,6,0.409,0,0.1,0,2.4,5.9,0.415,0.409,1.3,2,0.66,1.3,2.3,3.7,1.7,1.1,0.2,1.7,2.3,6.2
Ricky Davis,2000,SG,20,CHH,48,4,11.9,2,3.9,0.503,0,0.1,0,2,3.8,0.514,0.503,0.8,1.1,0.765,0.6,1.1,1.7,1.3,0.6,0.2,1,0.8,4.7
