Player,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Willie Burton,1995,SF,26,PHI,53,31,29.5,4.6,11.4,0.401,2,5.2,0.385,2.6,6.2,0.414,0.488,4.2,5,0.824,0.9,2.2,3.1,1.8,0.6,0.4,2.3,3.2,15.3
Mitchell Butler,1995,SG,24,WSB,76,5,20.4,2.8,6.7,0.421,0.6,1.9,0.326,2.2,4.8,0.458,0.467,1.6,2.4,0.665,0.6,1.7,2.2,1.2,0.8,0.1,1.4,2,7.9
Michael Cage,1995,C,33,CLE,82,21,24.9,2.2,4.1,0.521,0,0,0,2.2,4.1,0.524,0.521,0.6,1.1,0.602,2.5,4.4,6.9,0.7,0.7,0.8,0.7,1.8,5
Adrian Caldwell,1995,PF,28,HOU,7,0,4.3,0.1,0.6,0.25,0,0,,0.1,0.6,0.25,0.25,0.4,0.9,0.5,0.1,1.3,1.4,0,0.1,0,0.1,0.9,0.7
Elden Campbell,1995,PF,26,LAL,73,59,28.4,4.9,10.8,0.459,0,0,0,4.9,10.7,0.459,0.459,2.6,4,0.666,2.3,3.8,6.1,1.3,0.9,1.8,1.3,3.4,12.5
Tony Campbell,1995,SF,32,CLE,78,0,14.5,2.1,5,0.411,0.2,0.5,0.357,1.9,4.5,0.417,0.43,1.7,2,0.83,0.8,1.2,2,0.9,0.4,0.1,0.8,1.6,6
Antoine Carr,1995,C,33,UTA,78,4,21.5,3.7,7,0.531,0,0.1,0.25,3.7,6.9,0.533,0.532,2.1,2.6,0.821,1,2.4,3.4,0.9,0.3,0.9,1.1,3.2,9.6
Bill Cartwright,1995,C,37,SEA,29,19,14.8,0.9,2.4,0.391,0,0,,0.9,2.4,0.391,0.391,0.5,0.8,0.625,0.9,2.1,3,0.3,0.2,0.1,0.6,2.4,2.4
Sam Cassell,1995,PG,25,HOU,82,1,23,3.1,7.2,0.427,0.8,2.3,0.33,2.3,4.9,0.473,0.48,2.6,3.1,0.843,0.5,2.1,2.6,4.9,1.1,0.2,2,2.5,9.5
Duane Causwell,1995,C,26,SAC,58,24,14.1,1.3,2.5,0.517,0,0,0,1.3,2.5,0.521,0.517,1,1.7,0.582,1,2,3,0.3,0.2,1.4,0.6,2.5,3.6
Cedric Ceballos,1995,SF,25,LAL,58,54,35,8.6,16.8,0.509,1,2.5,0.397,7.6,14.3,0.528,0.538,3.6,5,0.716,2.9,5.1,8,1.8,1,0.3,2.5,2.3,21.7
Tom Chambers,1995,PF,35,UTA,81,4,15.3,2.4,5.3,0.457,0,0.3,0.167,2.4,5,0.474,0.461,1.3,1.7,0.807,0.8,1.8,2.6,0.9,0.3,0.4,0.6,2.1,6.2
Rex Chapman,1995,SG,27,WSB,45,29,32.6,5.6,14.2,0.397,1.9,6.1,0.314,3.7,8.1,0.46,0.465,3,3.5,0.862,0.5,2,2.5,2.8,1.5,0.3,1.4,1.9,16.2
Calbert Cheaney,1995,SG,23,WSB,78,71,34,6.6,14.5,0.453,1.2,3.6,0.339,5.3,10.8,0.492,0.496,2.2,2.7,0.812,1.3,2.8,4.1,2.3,1,0.3,1.9,2.8,16.6
Pete Chilcutt,1995,PF,26,HOU,68,17,19.8,2.1,4.8,0.445,0.5,1.3,0.407,1.6,3.6,0.459,0.498,0.5,0.6,0.738,1.6,3.1,4.7,1,0.4,0.6,0.9,1.7,5.3
Chris Childs,1995,PG,27,NJN,53,11,19.3,2,5.3,0.38,0.8,2.4,0.328,1.2,2.9,0.422,0.453,1,1.4,0.753,0.3,1,1.3,4.1,0.8,0.1,1.4,2.2,5.8
Doug Christie,1995,SG,24,NYK,12,0,6.6,0.4,1.8,0.227,0.1,0.6,0.143,0.3,1.3,0.267,0.25,0.3,0.4,0.8,0.3,0.8,1.1,0.7,0.2,0.1,1.1,1.5,1.3
Derrick Coleman,1995,PF,27,NJN,56,54,37.6,6.6,15.6,0.424,0.5,2.1,0.233,6.1,13.5,0.454,0.44,6.7,8.8,0.767,3,7.6,10.6,3.3,0.6,1.7,3.1,2.9,20.5
Bimbo Coles,1995,PG,26,MIA,68,65,32.5,3.8,8.9,0.43,0.2,1.1,0.211,3.6,7.8,0.461,0.443,2.1,2.6,0.81,0.7,2.1,2.8,6.1,1.5,0.2,2.3,2.7,10
Steve Colter,1995,PG,32,CLE,57,7,13.2,1.2,3,0.396,0.1,0.6,0.229,1,2.4,0.44,0.42,0.9,1.2,0.761,0.2,0.8,1,1.8,0.5,0.1,0.6,0.9,3.4
Marty Conlon,1995,C,27,MIL,82,3,25.2,4.2,7.9,0.532,0.1,0.4,0.276,4.1,7.5,0.544,0.538,1.5,2.4,0.613,2,3.2,5.2,1.3,0.5,0.2,1.5,2.7,9.9
Lester Conner,1995,SG,35,LAL,2,0,2.5,0,0,,0,0,,0,0,,,1,1,1,0,0,0,0,0.5,0,0,1.5,1
Tyrone Corbin,1995,SF,32,ATL,81,4,17.1,2.5,5.7,0.442,0.2,0.7,0.25,2.4,5,0.468,0.457,1,1.4,0.684,1.2,2,3.2,0.8,0.7,0.2,0.9,2,6.2
John Crotty,1995,PG,25,UTA,80,0,12.7,1.2,2.9,0.403,0.1,0.5,0.306,1,2.4,0.421,0.426,1.2,1.5,0.81,0.3,0.9,1.2,2.6,0.5,0.1,0.9,1.3,3.7
Corey Crowder,1995,SF,25,SAS,7,0,4.1,0.3,1.4,0.2,0,0.6,0,0.3,0.9,0.333,0.2,0.3,0.9,0.333,0.1,0.3,0.4,0.1,0.1,0,0.3,0.1,0.9
Terry Cummings,1995,PF,33,SAS,76,20,16.8,2.9,6.1,0.483,0,0,,2.9,6.1,0.483,0.483,0.9,1.6,0.585,1.8,3.2,5,0.8,0.5,0.3,1.3,2.5,6.8
Bill Curley,1995,PF,22,DET,53,1,11.2,1.1,2.5,0.433,0,0,,1.1,2.5,0.433,0.433,0.5,0.7,0.75,1,1.3,2.3,0.5,0.4,0.4,0.5,2.4,2.7
Dell Curry,1995,SG,30,CHH,69,0,24.9,5,11.3,0.441,2.2,5.2,0.427,2.7,6,0.453,0.54,1.4,1.6,0.856,0.6,1.8,2.4,1.6,0.8,0.3,1.4,2.1,13.6
Lloyd Daniels,1995,SG,27,TOT,30,14,20.1,2.7,7,0.383,0.9,3.3,0.26,1.8,3.6,0.495,0.445,0.7,0.9,0.815,1,1.1,2.1,1.3,0.7,0.3,1,1.6,6.9
Lloyd Daniels,1995,SG,27,PHI,5,0,12.6,1.8,5.4,0.333,0.6,2.8,0.214,1.2,2.6,0.462,0.389,0.4,0.4,1,0.4,1,1.4,0.8,0.4,0,1.6,1.6,4.6
Lloyd Daniels,1995,SG,27,LAL,25,14,21.6,2.8,7.3,0.39,0.9,3.4,0.267,1.9,3.8,0.5,0.453,0.8,1,0.8,1.1,1.2,2.2,1.4,0.8,0.4,0.9,1.6,7.4
Yinka Dare,1995,C,22,NJN,1,0,3,0,1,0,0,0,,0,1,0,0,0,0,,0,1,1,0,0,0,1,2,0
Antonio Davis,1995,PF,26,IND,44,1,23.4,2.5,5.6,0.445,0,0,,2.5,5.6,0.445,0.445,2.7,4,0.672,2.4,4,6.4,0.6,0.4,0.7,1.5,3,7.6
Dale Davis,1995,PF,25,IND,74,70,31.7,4.4,7.8,0.563,0,0,0,4.4,7.8,0.563,0.563,1.9,3.5,0.533,3.5,5.9,9.4,0.8,1,1.6,1.7,3,10.6
Hubert Davis,1995,SG,24,NYK,82,4,20.7,3.6,7.5,0.48,1.6,3.5,0.455,2,4,0.502,0.586,1.2,1.5,0.808,0.4,1,1.3,1.8,0.4,0.1,1.1,1.8,10
Terry Davis,1995,PF,27,DAL,46,2,12.6,1.1,2.5,0.434,0,0,0,1.1,2.4,0.441,0.434,0.9,1.4,0.636,1.4,2,3.4,0.2,0.1,0.1,0.7,1.7,3
Johnny Dawkins,1995,PG,31,DET,50,9,23.4,2.5,5.4,0.463,0.5,1.5,0.342,2,3.9,0.508,0.509,1,1.1,0.909,0.6,1.7,2.3,4.1,1,0,1.7,1.5,6.5
Tony Dawson,1995,SF,27,BOS,2,0,6.5,1.5,4,0.375,0.5,1.5,0.333,1,2.5,0.4,0.438,0.5,0.5,1,0,1.5,1.5,0.5,0,0,1,2,4
Todd Day,1995,SG,25,MIL,82,81,33.1,5.4,12.8,0.424,2,5.1,0.39,3.4,7.7,0.447,0.502,3.1,4.2,0.754,1.2,2.8,3.9,1.6,1.3,0.8,1.9,3.5,16
Terry Dehere,1995,PG,23,LAC,80,28,22.2,3.5,8.6,0.407,0.6,2,0.294,2.9,6.5,0.443,0.442,2.9,3.7,0.784,0.4,1.5,1.9,2.8,0.6,0.1,2,2.5,10.4
Vinny Del Negro,1995,SG,28,SAS,75,71,31.5,5,10.2,0.486,0.9,2.2,0.407,4.1,8.1,0.507,0.529,1.7,2.2,0.79,0.4,2.2,2.6,3,0.8,0.2,0.7,2.4,12.5
Bison Dele,1995,C,25,DEN,63,10,20,3.1,5.3,0.589,0,0,,3.1,5.3,0.589,0.589,1.7,2.6,0.654,1.6,3.2,4.7,0.8,0.6,0.7,1.8,3.3,7.9
Vlade Divac*,1995,C,26,LAL,80,80,35.1,6.1,12,0.507,0.1,0.7,0.189,5.9,11.3,0.525,0.512,3.7,4.8,0.777,3.3,7.1,10.4,4.1,1.4,2.2,2.6,3.8,16
James Donaldson,1995,C,37,UTA,43,40,14.3,1,1.7,0.595,0,0,,1,1.7,0.595,0.595,0.5,0.7,0.71,0.4,2,2.5,0.3,0.1,0.7,0.5,1.5,2.6
Sherman Douglas,1995,PG,28,BOS,65,43,31.5,5.6,11.8,0.475,0.3,1.3,0.244,5.3,10.6,0.502,0.488,3.1,4.6,0.689,0.7,1.9,2.6,6.9,1.2,0,2.5,2.3,14.7
Greg Dreiling,1995,C,32,CLE,58,3,8.3,0.7,1.8,0.412,0,0,,0.7,1.8,0.412,0.412,0.4,0.7,0.634,0.6,1.4,2,0.4,0.1,0.4,0.4,1.9,1.9
Clyde Drexler*,1995,SG,32,TOT,76,75,35.9,7.5,16.3,0.461,1.9,5.4,0.36,5.6,10.9,0.511,0.521,4.8,5.8,0.824,2,4.3,6.3,4.8,1.8,0.6,2.4,2.7,21.8
Clyde Drexler*,1995,SG,32,POR,41,41,34.8,7.4,17.4,0.428,2.1,5.9,0.363,5.3,11.5,0.462,0.489,5,6,0.835,2,3.7,5.7,5.1,1.8,0.5,2.4,2.9,22
Clyde Drexler*,1995,SG,32,HOU,35,34,37.1,7.6,15,0.506,1.7,4.8,0.357,5.9,10.2,0.575,0.563,4.5,5.5,0.809,1.9,5.1,7,4.4,1.8,0.7,2.5,2.5,21.4
Kevin Duckworth,1995,C,30,WSB,40,22,20.5,3,6.7,0.442,0.1,0.3,0.2,2.9,6.4,0.451,0.446,1.1,1.8,0.643,1.6,3.3,4.9,0.5,0.5,0.6,1.5,2.8,7.1
Chris Dudley,1995,C,29,POR,82,82,27.4,2.2,5.4,0.406,0,0,0,2.2,5.4,0.407,0.406,1,2.2,0.464,4,5.4,9.3,0.4,0.5,1.5,1,3.5,5.5
Joe Dumars*,1995,SG,31,DET,67,67,38,6.2,14.5,0.43,1.5,5,0.305,4.7,9.4,0.497,0.483,4.1,5.1,0.805,0.7,1.7,2.4,5.5,1.1,0.1,3.3,2.3,18.1
Richard Dumas,1995,SF,25,PHO,15,1,11.1,2.5,4.9,0.507,0,0.1,0,2.5,4.8,0.514,0.507,0.5,1.1,0.5,1.2,0.7,1.9,0.5,0.7,0.1,0.6,1.5,5.5
Tony Dumas,1995,SG,22,DAL,58,0,10.6,1.7,4.3,0.384,0.4,1.3,0.301,1.3,3.1,0.418,0.428,0.9,1.3,0.649,0.6,0.5,1.1,1,0.2,0.1,0.9,1.3,4.6
Pat Durham,1995,SF,27,MIN,59,2,14.4,2,4,0.494,0.1,0.4,0.192,1.9,3.6,0.531,0.504,1.1,1.6,0.656,0.6,1,1.6,0.9,0.6,0.5,0.8,1.9,5.1
Ledell Eackles,1995,SG,28,MIA,54,6,16.6,2.6,6,0.439,0.3,0.8,0.439,2.3,5.3,0.439,0.466,1.7,2.3,0.722,0.6,1.1,1.8,1.3,0.4,0,1,1.6,7.3
Acie Earl,1995,C,24,BOS,30,3,6.9,0.9,2.3,0.382,0,0,,0.9,2.3,0.382,0.382,0.5,1,0.483,0.6,0.9,1.5,0.1,0.2,0.3,0.5,1.3,2.2
Blue Edwards,1995,SF,29,TOT,67,7,16.6,2.7,5.9,0.461,0.3,1.1,0.293,2.4,4.7,0.5,0.489,1.1,1.3,0.833,0.7,1.2,1.9,1.1,0.6,0.2,1.2,2.1,6.9
Blue Edwards,1995,SF,29,BOS,31,7,16.4,2.7,6.3,0.426,0.4,1.4,0.256,2.3,4.9,0.474,0.454,1.4,1.5,0.896,0.8,1.3,2.1,1.5,0.6,0.3,1.3,2.1,7.1
Blue Edwards,1995,SF,29,UTA,36,0,16.8,2.7,5.5,0.495,0.3,0.9,0.344,2.4,4.6,0.524,0.523,0.9,1.2,0.762,0.7,1.1,1.8,0.8,0.7,0.2,1.2,2.2,6.6
Doug Edwards,1995,PF,24,ATL,38,0,5.6,0.6,1.3,0.458,0,0,0,0.6,1.2,0.468,0.458,0.6,0.8,0.719,0.5,0.8,1.3,0.3,0.1,0.1,0.6,0.8,1.8
James Edwards,1995,C,39,POR,28,0,9.5,1.1,3,0.386,0,0,,1.1,3,0.386,0.386,0.4,0.6,0.647,0.4,1.2,1.5,0.3,0.2,0.3,0.5,1.6,2.7
Kevin Edwards,1995,SG,29,NJN,14,14,33.3,4.9,11,0.448,1.3,3.2,0.4,3.6,7.8,0.468,0.506,2.9,3,0.952,0.7,1.9,2.6,1.9,1.4,0.4,2.5,3,14
Craig Ehlo,1995,SG,33,ATL,49,0,23.8,3.9,8.6,0.453,1,2.7,0.381,2.9,5.9,0.486,0.513,0.9,1.4,0.62,1.1,1.9,3,2.3,0.9,0.1,1.5,1.8,9.7
Howard Eisley,1995,PG,22,TOT,49,4,11.3,0.8,2.5,0.328,0.2,0.8,0.243,0.6,1.7,0.365,0.365,0.6,0.8,0.775,0.2,0.7,1,1.9,0.4,0.1,1,1.7,2.4
Howard Eisley,1995,PG,22,MIN,34,4,14.6,1.1,3.1,0.352,0.2,0.9,0.25,0.9,2.1,0.397,0.39,0.9,1.2,0.775,0.3,0.9,1.2,2.3,0.5,0.1,1.2,2.3,3.3
Howard Eisley,1995,PG,22,SAS,15,0,3.7,0.2,1.1,0.176,0.1,0.3,0.2,0.1,0.8,0.167,0.206,0,0,,0.1,0.3,0.4,1.2,0,0.1,0.5,0.2,0.5
Mario Elie,1995,SF,31,HOU,81,13,23.4,3,6,0.499,1,2.5,0.398,2,3.5,0.57,0.581,1.8,2.1,0.842,0.6,1.8,2.4,2.3,0.8,0.1,1.3,2,8.8
Sean Elliott,1995,SF,26,SAS,81,81,35.3,6.2,13.2,0.468,1.7,4.1,0.408,4.5,9.1,0.495,0.532,4,5,0.807,0.8,2.8,3.5,2.5,1,0.5,1.9,2.7,18.1
