Player,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Shawn Bradley,2001,C,28,DAL,82,35,24.4,2.7,5.5,0.49,0,0.1,0.167,2.7,5.4,0.494,0.491,1.7,2.2,0.787,2,5.5,7.4,0.5,0.4,2.8,1.1,3.1,7.1
Elton Brand,2001,PF,21,CHI,74,74,39.3,7.8,16.4,0.476,0,0,0,7.8,16.4,0.477,0.476,4.5,6.4,0.708,3.9,6.2,10.1,3.2,1,1.6,3,3.3,20.1
Terrell Brandon,2001,PG,30,MIN,78,78,36.2,6.6,14.5,0.451,0.4,1.2,0.363,6.1,13.4,0.458,0.465,2.5,2.9,0.871,0.8,3.1,3.8,7.5,2.1,0.3,2,1.8,16
Chucky Brown,2001,SF,32,TOT,26,2,13,1.5,3.7,0.421,0,0.1,0,1.5,3.5,0.435,0.421,0.8,1.3,0.647,0.3,1.8,2.1,0.4,0.3,0.3,0.3,1.4,3.9
Chucky Brown,2001,SF,32,GSW,6,0,12.3,1.5,3.3,0.45,0,0.3,0,1.5,3,0.5,0.45,1,1.7,0.6,0.5,2.5,3,0.8,0.5,0.2,0.3,1.7,4
Chucky Brown,2001,SF,32,CLE,20,2,13.3,1.6,3.8,0.413,0,0.1,0,1.6,3.7,0.419,0.413,0.8,1.2,0.667,0.3,1.6,1.8,0.3,0.3,0.3,0.3,1.4,3.9
Dee Brown,2001,PG,32,ORL,7,0,22.1,2.3,6.3,0.364,1.7,4.6,0.375,0.6,1.7,0.333,0.5,0.6,0.7,0.8,0,1.6,1.6,1.7,0.6,0,1,1.4,6.9
P.J. Brown,2001,C,31,CHH,80,79,35.1,3.1,7,0.444,0,0.1,0,3.1,7,0.447,0.444,2.2,2.6,0.852,3.2,6.1,9.3,1.6,1,1.2,1.4,3.3,8.5
Randy Brown,2001,PG,32,BOS,54,35,22.9,1.9,4.4,0.422,0,0.1,0,1.9,4.3,0.427,0.422,0.4,0.7,0.575,0.4,1.4,1.8,2.9,1.1,0.2,1,2.4,4.1
Rick Brunson,2001,PG,28,TOT,22,0,9.5,0.8,2.5,0.333,0.1,0.6,0.143,0.7,1.8,0.4,0.352,0.4,0.7,0.533,0.2,0.7,1,1.4,0.4,0,0.8,1,2.1
Rick Brunson,2001,PG,28,BOS,7,0,20.3,1.4,5,0.286,0.3,1.6,0.182,1.1,3.4,0.333,0.314,0.6,1.3,0.444,0.3,1,1.3,3.4,1,0.1,1.3,2.3,3.7
Rick Brunson,2001,PG,28,NYK,15,0,4.4,0.5,1.3,0.421,0,0.2,0,0.5,1.1,0.5,0.421,0.3,0.4,0.667,0.2,0.6,0.8,0.5,0.1,0,0.5,0.3,1.3
Kobe Bryant*,2001,SG,22,LAL,68,68,40.9,10.3,22.2,0.464,0.9,2.9,0.305,9.4,19.3,0.489,0.484,7,8.2,0.853,1.5,4.3,5.9,5,1.7,0.6,3.2,3.3,28.5
Mark Bryant,2001,PF,35,DAL,18,1,5.6,0.4,1.1,0.4,0,0,,0.4,1.1,0.4,0.4,0.2,0.3,0.6,0.2,0.9,1.2,0.2,0.1,0.1,0.3,1.6,1.1
Greg Buckner,2001,SG,24,DAL,37,9,22.2,2.3,5.2,0.438,0.1,0.2,0.286,2.2,5,0.443,0.443,1.6,2.2,0.728,1.6,2.6,4.2,1.3,0.9,0.2,0.7,3.2,6.2
Jud Buechler,2001,SF,32,DET,57,3,12.9,1.3,2.9,0.463,0.6,1.4,0.416,0.8,1.5,0.506,0.561,0.2,0.2,0.75,0.4,1.3,1.6,0.7,0.4,0.2,0.4,1.5,3.4
Rodney Buford,2001,SF,23,PHI,47,0,12.2,2.2,5.1,0.432,0.3,0.8,0.421,1.9,4.3,0.433,0.465,0.5,0.6,0.828,0.3,1.2,1.6,0.4,0.4,0.1,0.6,1.4,5.3
Matt Bullard,2001,PF,33,HOU,61,5,16.4,2.1,5,0.423,1.4,3.5,0.404,0.7,1.5,0.467,0.564,0.2,0.2,0.714,0.4,1.8,2.1,0.7,0.2,0.1,0.2,1.2,5.8
Scott Burrell,2001,SF,30,CHH,4,0,10.3,1.8,3.8,0.467,0.5,1.5,0.333,1.3,2.3,0.556,0.533,0.3,1,0.25,0.3,0.5,0.8,0.3,0.8,0,0,2,4.3
Jason Caffey,2001,PF,27,MIL,70,33,20.9,2.6,5.2,0.488,0,0,,2.6,5.2,0.488,0.488,2,3,0.673,1.9,3.1,5,0.8,0.5,0.4,1.1,2.6,7.1
Marcus Camby,2001,C,26,NYK,63,63,33.8,4.8,9.2,0.524,0,0.1,0.125,4.8,9.1,0.53,0.525,2.4,3.6,0.667,3.1,8.4,11.5,0.8,1,2.2,1,3.3,12
Elden Campbell,2001,PF,32,CHH,78,78,30,4.7,10.7,0.44,0,0.1,0,4.7,10.6,0.443,0.44,3.7,5.2,0.709,2,5.8,7.8,1.3,0.8,1.8,1.8,3.6,13.1
Brian Cardinal,2001,PF,23,DET,15,0,8.4,0.7,2.1,0.323,0,0.3,0,0.7,1.7,0.385,0.323,0.7,1.2,0.611,0.5,1,1.5,0.2,0.5,0.1,0.6,1.8,2.1
Chris Carr,2001,SG,26,BOS,35,0,8.8,1.5,3.2,0.473,0.5,1.1,0.459,1,2.1,0.48,0.549,1.3,1.7,0.767,0.3,0.9,1.3,0.3,0.1,0.1,0.5,1.3,4.8
Anthony Carter,2001,PG,25,MIA,72,6,22.6,2.7,6.7,0.406,0.1,0.6,0.15,2.6,6.1,0.43,0.413,0.9,1.4,0.631,0.6,1.9,2.5,3.7,1,0.1,1.7,2.1,6.4
Vince Carter,2001,SF,24,TOR,75,75,39.7,10.2,22.1,0.46,2.2,5.3,0.408,8,16.8,0.477,0.509,5.1,6.7,0.765,2.3,3.2,5.5,3.9,1.5,1.1,2.2,2.7,27.6
Sam Cassell,2001,PG,31,MIL,76,75,35.6,7.1,14.9,0.474,0.4,1.3,0.306,6.7,13.6,0.49,0.488,3.6,4.3,0.858,0.6,3.2,3.8,7.6,1.2,0.1,2.9,2.8,18.2
Kelvin Cato,2001,C,26,HOU,35,13,17.8,1.8,3.2,0.577,0,0,,1.8,3.2,0.577,0.577,1.1,1.6,0.649,1.3,2.7,4,0.3,0.4,0.9,0.7,2.5,4.7
Duane Causwell,2001,C,32,MIA,31,14,12.4,1,2.7,0.376,0,0,,1,2.7,0.376,0.376,0.4,0.8,0.48,0.7,1.9,2.7,0.2,0.3,0.6,0.7,2.2,2.5
Cedric Ceballos,2001,SF,31,TOT,40,0,14,2.5,5.7,0.441,0.6,1.8,0.301,2,3.9,0.506,0.489,0.9,1.1,0.86,0.9,1.8,2.7,0.5,0.4,0.2,0.8,1.5,6.5
Cedric Ceballos,2001,SF,31,DET,13,0,12.8,2.2,5.5,0.394,0.8,3.1,0.275,1.3,2.4,0.548,0.472,0.6,0.8,0.8,0.5,1.5,2,0.5,0.5,0.2,0.7,1.5,5.8
Cedric Ceballos,2001,SF,31,MIA,27,0,14.6,2.7,5.9,0.462,0.4,1.2,0.333,2.3,4.6,0.496,0.497,1.1,1.2,0.879,1,2,3,0.5,0.4,0.1,0.9,1.6,6.9
Calbert Cheaney,2001,SG,29,DEN,9,5,17,1.1,3.3,0.333,0,0,,1.1,3.3,0.333,0.333,0.1,0.2,0.5,0.6,1.7,2.2,1,0.4,0.2,0.6,1.6,2.3
Chris Childs,2001,PG,33,TOT,77,5,24.1,1.8,4.4,0.403,0.4,1.4,0.302,1.3,3,0.45,0.451,0.8,0.9,0.845,0.3,2.3,2.6,4.6,0.8,0.2,2,3.1,4.7
Chris Childs,2001,PG,33,NYK,51,5,25.7,1.8,4.4,0.419,0.4,1.3,0.313,1.4,3.1,0.462,0.464,0.8,0.9,0.848,0.3,2.4,2.7,4.6,0.7,0.1,1.9,3.1,4.8
Chris Childs,2001,PG,33,TOR,26,0,21.2,1.6,4.3,0.372,0.5,1.6,0.286,1.2,2.7,0.423,0.425,0.8,1,0.84,0.4,2.1,2.5,4.6,0.8,0.3,2.2,3.2,4.5
Doug Christie,2001,SG,30,SAC,81,81,36.3,3.8,9.7,0.395,1.2,3.1,0.376,2.7,6.6,0.403,0.454,3.5,3.9,0.897,1.2,3.2,4.4,3.6,2.3,0.6,1.9,2.8,12.3
Keon Clark,2001,PF,25,TOT,81,3,21.2,3.1,6.4,0.48,0,0,0,3.1,6.4,0.481,0.48,1.8,3,0.592,1.7,3.7,5.4,0.9,0.4,1.9,1.1,3,7.9
Keon Clark,2001,PF,25,DEN,35,3,21.5,2.3,5.7,0.412,0,0,,2.3,5.7,0.412,0.412,1.8,3,0.6,1.7,3.7,5.3,1,0.5,1.3,1.4,2.9,6.5
Keon Clark,2001,PF,25,TOR,46,0,21,3.6,7,0.522,0,0,0,3.6,6.9,0.524,0.522,1.7,2.9,0.585,1.7,3.7,5.4,0.8,0.3,2.4,0.9,3.1,9
Mateen Cleaves,2001,PG,23,DET,78,8,16.3,2.1,5.1,0.4,0.1,0.2,0.294,2,4.9,0.405,0.406,1.2,1.8,0.708,0.3,1.4,1.7,2.7,0.6,0,1.8,2,5.4
John Coker,2001,C,29,GSW,6,0,5.3,0.2,1.3,0.125,0,0,,0.2,1.3,0.125,0.125,0,0,,0.5,0.3,0.8,0.3,0.2,0,0.3,0.7,0.3
Derrick Coleman,2001,PF,33,CHH,34,3,20.1,2.9,7.5,0.38,0.6,1.5,0.392,2.3,6,0.377,0.42,1.9,2.7,0.685,1.4,4.1,5.4,1.1,0.3,0.6,1.2,1.6,8.1
Bimbo Coles,2001,PG,32,CLE,47,0,17.1,1.9,5.1,0.381,0,0.3,0.125,1.9,4.7,0.399,0.385,1,1.2,0.857,0.2,0.8,1,2.9,0.6,0.1,1.3,1.9,4.9
Jason Collier,2001,C,23,HOU,23,0,9.7,1.2,3.1,0.38,0,0,0,1.2,3,0.386,0.38,0.7,1,0.708,0.5,1.1,1.6,0.3,0.1,0.1,0.5,1.2,3.1
Sean Colson,2001,PG,25,TOT,13,0,3.4,0.5,1.8,0.25,0.1,0.4,0.2,0.4,1.5,0.263,0.271,0.2,0.3,0.5,0.2,0.3,0.5,0.8,0.1,0,0.2,0.5,1.2
Sean Colson,2001,PG,25,ATL,3,0,4.7,0,1.7,0,0,0.3,0,0,1.3,0,0,0,0,,0,1,1,1,0,0,0.7,0,0
Sean Colson,2001,PG,25,HOU,10,0,3,0.6,1.9,0.316,0.1,0.4,0.25,0.5,1.5,0.333,0.342,0.2,0.4,0.5,0.2,0.1,0.3,0.7,0.1,0,0,0.6,1.5
Tyrone Corbin,2001,SF,38,TOR,15,1,7.8,0.6,2.5,0.237,0,0.3,0,0.6,2.2,0.273,0.237,0.1,0.3,0.5,0.2,0.7,0.9,0.3,0.1,0,0.2,1.2,1.3
Chris Crawford,2001,PF,25,ATL,47,22,19.2,2.6,5.7,0.452,0.1,0.5,0.273,2.5,5.3,0.468,0.463,1.4,1.8,0.819,0.6,1.7,2.3,0.8,0.4,0.3,1.3,2.5,6.8
Jamal Crawford,2001,PG,20,CHI,61,8,17.2,1.8,5,0.352,0.7,1.9,0.35,1.1,3.1,0.353,0.419,0.4,0.6,0.794,0.1,1.3,1.5,2.3,0.7,0.2,1.4,1.1,4.6
Austin Croshere,2001,PF,25,IND,81,23,23.1,3.4,8.7,0.394,0.9,2.6,0.338,2.5,6.1,0.417,0.444,2.5,2.9,0.866,1.5,3.3,4.8,1.1,0.4,0.6,1.7,2.2,10.1
John Crotty,2001,PG,31,UTA,31,0,8.5,0.7,2.1,0.338,0.1,0.2,0.571,0.6,1.9,0.31,0.369,0.5,0.6,0.895,0.4,0.5,0.9,1.1,0.2,0,0.6,1,2.1
Vonteego Cummings,2001,PG,24,GSW,66,11,22.7,2.7,7.8,0.344,0.7,2.2,0.336,2,5.7,0.348,0.391,1.2,1.8,0.681,0.7,1.4,2.1,3.4,1,0.2,1.4,2.4,7.3
Bill Curley,2001,PF,28,TOT,20,2,9.6,1.3,2.4,0.532,0.1,0.1,0.5,1.2,2.3,0.533,0.543,0.6,1,0.632,1.1,0.8,1.9,0.2,0.4,0.5,0.8,2.3,3.2
Bill Curley,2001,PF,28,DAL,5,0,3,0.2,0.8,0.25,0,0.2,0,0.2,0.6,0.333,0.25,0.2,0.8,0.25,0,0,0,0,0.2,0.2,0.4,0.8,0.6
Bill Curley,2001,PF,28,GSW,15,2,11.8,1.6,2.9,0.558,0.1,0.1,1,1.5,2.8,0.548,0.57,0.7,1,0.733,1.4,1.1,2.5,0.2,0.4,0.5,0.9,2.7,4
Dell Curry,2001,SG,36,TOR,71,1,13.5,2.3,5.4,0.424,0.9,2,0.428,1.4,3.3,0.422,0.505,0.6,0.7,0.843,0.2,1,1.2,1.1,0.4,0.1,0.5,0.9,6
Michael Curry,2001,SG,32,DET,68,58,21.8,2.1,4.7,0.455,0.1,0.1,0.444,2.1,4.6,0.455,0.461,0.9,1.1,0.849,0.3,1.5,1.8,1.9,0.4,0,0.9,2.5,5.2
Erick Dampier,2001,C,25,GSW,43,26,24.1,2.9,7.3,0.401,0,0,0,2.9,7.3,0.404,0.401,1.6,2.9,0.532,2.3,3.6,5.8,1.4,0.4,1.3,1.9,2.9,7.4
Antonio Daniels,2001,PG,25,SAS,79,23,26.1,3.5,7.4,0.468,0.9,2.3,0.404,2.5,5.1,0.496,0.531,1.5,2,0.776,0.3,1.7,2.1,3.8,0.8,0.2,1.4,1.5,9.4
Kornél Dávid,2001,SF,29,TOT,27,0,7.7,0.9,1.9,0.49,0,0,,0.9,1.9,0.49,0.49,0.4,0.5,0.923,0.6,1.4,1.9,0.3,0.2,0.1,0.4,1,2.3
Kornél Dávid,2001,SF,29,TOR,17,0,8.2,0.9,1.7,0.517,0,0,,0.9,1.7,0.517,0.517,0.7,0.8,0.923,0.5,1.4,1.9,0.2,0.1,0.2,0.4,1.2,2.5
Kornél Dávid,2001,SF,29,DET,10,0,6.9,1,2.2,0.455,0,0,,1,2.2,0.455,0.455,0,0,,0.6,1.3,1.9,0.3,0.4,0.1,0.4,0.8,2
Antonio Davis,2001,C,32,TOR,78,77,35,4.8,11.1,0.433,0,0,0,4.8,11.1,0.434,0.433,4.1,5.4,0.754,3.5,6.6,10.1,1.4,0.3,1.9,1.7,2.9,13.7
Baron Davis,2001,PG,21,CHH,82,82,38.9,5,11.7,0.427,1,3.3,0.31,4,8.3,0.474,0.472,2.8,4.1,0.677,1.6,3.4,5,7.3,2.1,0.4,2.8,3.3,13.8
Dale Davis,2001,C,31,POR,81,43,26.7,3,6,0.497,0,0,0,3,6,0.501,0.497,1.2,1.9,0.632,2.9,4.6,7.5,1.3,0.5,0.9,0.8,2.5,7.2
Emanual Davis,2001,SG,32,SEA,62,39,20.8,2.1,5.1,0.418,0.8,2,0.394,1.3,3.1,0.435,0.497,0.7,0.9,0.818,0.5,2,2.5,2.2,1,0.2,1.2,1.6,5.8
Hubert Davis,2001,PG,30,TOT,66,18,25.6,3,6.6,0.453,1.2,2.6,0.456,1.8,4,0.45,0.543,0.8,0.9,0.871,0.4,1.7,2.1,1.7,0.5,0,1.2,1.8,7.9
Hubert Davis,2001,PG,30,DAL,51,7,24.7,2.7,6.2,0.443,1.1,2.6,0.436,1.6,3.5,0.448,0.535,0.7,0.8,0.854,0.4,1.8,2.1,1.2,0.6,0,1.1,1.8,7.3
Hubert Davis,2001,PG,30,WAS,15,11,28.7,3.8,7.9,0.479,1.3,2.5,0.526,2.5,5.4,0.457,0.563,1.3,1.4,0.905,0.7,1.3,2,3.3,0.4,0,1.7,1.9,10.2
Ricky Davis,2001,SG,21,MIA,7,0,10,1.7,4.1,0.414,0.1,0.1,1,1.6,4,0.393,0.431,1,1.1,0.875,0.1,0.9,1,1.6,0.7,0.3,0.7,1,4.6
Terry Davis,2001,PF,33,DEN,19,1,12,0.6,1.3,0.48,0,0,,0.6,1.3,0.48,0.48,0.5,1.2,0.409,1.3,1.5,2.8,0.4,0.1,0.1,0.3,1.8,1.7
Todd Day,2001,SG,31,MIN,31,0,11.1,1.4,3.8,0.373,0.8,2.2,0.377,0.6,1.6,0.367,0.483,0.6,0.7,0.783,0.3,0.9,1.2,0.9,0.3,0.2,0.8,1.7,4.3
Andrew DeClercq,2001,C,27,ORL,67,51,13.5,1.6,2.9,0.554,0,0,,1.6,2.9,0.554,0.554,0.7,1.2,0.573,1.4,2.2,3.5,0.5,0.6,0.5,0.8,3,3.9
Vinny Del Negro,2001,PG,34,TOT,65,1,14.2,1.6,3.6,0.453,0,0.2,0.077,1.6,3.4,0.475,0.455,0.6,0.7,0.932,0.2,1.1,1.3,1.9,0.4,0,0.5,1.2,3.9
