Player,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Quinn Buckner,1982,PG,27,MIL,70,70,30.8,5.7,11.7,0.482,0.1,0.2,0.267,5.6,11.5,0.486,0.484,1.6,2.4,0.655,1.1,2.5,3.6,4.7,2.5,0,2.6,3.1,12.9
Roger Burkman,1982,SG,23,CHI,6,0,5,0,0.7,0,0,0.2,0,0,0.5,0,0,0.8,1,0.833,0.3,0.7,1,0.8,1,0.3,0.5,1,0.8
David Burns,1982,PG,23,TOT,9,1,9.7,0.8,1.8,0.438,0,0,,0.8,1.8,0.438,0.438,1,1.7,0.6,0.1,0.4,0.6,1.7,0.3,0,1.4,1.9,2.6
David Burns,1982,PG,23,NJN,3,0,11.3,0.7,1.7,0.4,0,0,,0.7,1.7,0.4,0.4,1,2,0.5,0,0.7,0.7,1.3,0.3,0,1.7,1.3,2.3
David Burns,1982,PG,23,DEN,6,1,8.8,0.8,1.8,0.455,0,0,,0.8,1.8,0.455,0.455,1,1.5,0.667,0.2,0.3,0.5,1.8,0.3,0,1.3,2.2,2.7
Don Buse,1982,PG,31,IND,82,78,30.8,3.8,8.4,0.455,0.9,2.3,0.386,2.9,6,0.482,0.509,1.2,1.5,0.813,0.6,2.2,2.7,5,2,0.3,1.2,2.1,9.7
Kenny Carr,1982,PF,26,TOT,74,48,26,4.7,9.4,0.503,0,0.1,0.1,4.7,9.2,0.509,0.504,2.7,4.1,0.656,2.3,4.9,7.2,1.2,0.9,0.3,2.1,3.4,12.1
Kenny Carr,1982,PF,26,CLE,46,42,32.2,5.9,11.4,0.517,0,0.2,0.111,5.9,11.2,0.524,0.518,3.2,4.8,0.659,2.5,6.1,8.6,1.4,1.3,0.3,2.4,3.9,15
Kenny Carr,1982,PF,26,DET,28,6,15.9,2.8,6,0.458,0,0,0,2.8,6,0.461,0.458,1.9,2.9,0.646,1.9,3,4.9,0.8,0.2,0.2,1.4,2.5,7.4
M.L. Carr,1982,SF,31,BOS,56,27,23.1,3.3,7.3,0.45,0.1,0.3,0.294,3.2,7,0.457,0.456,1.5,2.1,0.707,1,1.7,2.7,2.3,1.2,0.4,1.1,2.4,8.1
Joe Barry Carroll,1982,C,23,GSW,76,75,34.6,6.9,13.4,0.519,0,0,0,6.9,13.4,0.519,0.519,3.1,4.3,0.728,2.8,5.6,8.3,0.8,0.8,1.7,2.7,3.5,17
Butch Carter,1982,SG,23,IND,75,0,13.8,2.5,5.4,0.468,0.1,0.3,0.32,2.4,5,0.477,0.478,0.8,0.9,0.829,0.4,0.7,1.1,0.8,0.5,0.1,0.7,1.5,5.9
Reggie Carter,1982,SG,24,NYK,75,1,12.3,1.6,3.7,0.425,0,0,,1.6,3.7,0.425,0.425,0.9,1.1,0.8,0.5,0.8,1.3,1.7,0.5,0.1,1,1.7,4
Bill Cartwright,1982,C,24,NYK,72,50,28.6,5.4,9.6,0.562,0,0,,5.4,9.6,0.562,0.562,3.6,4.7,0.763,1.6,4.2,5.8,1.2,0.7,0.9,2.3,2.9,14.4
Harvey Catchings,1982,PF,30,MIL,80,9,20,1.2,2.8,0.42,0,0,,1.2,2.8,0.42,0.42,0.5,0.9,0.594,1.6,2.8,4.5,1.2,0.5,1.7,1.2,3,2.9
Bobby Cattage,1982,PF,23,UTA,49,0,6.9,1.2,2.8,0.444,0,0,0,1.2,2.7,0.451,0.444,0.6,0.8,0.732,0.4,1,1.5,0.1,0.1,0,0.4,1.2,3.1
Tom Chambers,1982,PF,22,SDC,81,58,33.1,6.8,13,0.525,0,0,0,6.8,13,0.526,0.525,3.5,5.7,0.62,2.6,4.3,6.9,1.8,0.7,0.6,2.7,4.2,17.2
Maurice Cheeks*,1982,PG,25,PHI,79,79,31.6,4.5,8.6,0.521,0.1,0.3,0.273,4.4,8.3,0.529,0.525,2.2,2.8,0.777,0.6,2.5,3.1,8.4,2.6,0.4,2.3,3.1,11.2
Jim Chones,1982,C,32,WSB,59,13,14.7,1.3,2.9,0.433,0,0,,1.3,2.9,0.433,0.433,0.6,0.8,0.783,0.7,2.5,3.1,1.1,0.3,0.5,0.7,1.9,3.1
Don Collins,1982,SG,23,WSB,79,18,20.4,4.2,8.3,0.511,0,0.2,0.083,4.2,8.1,0.52,0.512,1.5,2.1,0.716,1.3,1.2,2.5,1.9,1.1,0.3,1.7,2.5,10
Darwin Cook,1982,PG,23,NJN,82,17,25.5,4.7,9.8,0.482,0.1,0.4,0.226,4.6,9.4,0.492,0.486,1.4,2,0.728,0.6,1.3,1.9,3.9,1.8,0.3,2.1,2.4,11
Jeff Cook,1982,PF,25,PHO,76,22,17.1,2,4.7,0.422,0,0,0,2,4.7,0.424,0.422,1.2,1.8,0.664,1.5,2.5,4,1.3,0.5,0.3,1.1,2.3,5.1
Joe Cooper,1982,C,24,NJN,1,0,11,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,1,1,2,0,0,0,1,2,2
Michael Cooper,1982,SG,25,LAL,76,14,28.9,5,9.8,0.517,0,0.2,0.118,5,9.5,0.526,0.518,1.8,2.3,0.813,1.1,2.4,3.5,3,1.6,0.8,2,2.8,11.9
Wayne Cooper,1982,C,25,DAL,76,38,23.9,3.7,8.8,0.42,0,0.1,0.125,3.7,8.7,0.424,0.421,1.6,2.1,0.744,2.6,4.6,7.2,1.5,0.5,1.4,1.2,3.8,9
Hollis Copeland,1982,SF,26,NYK,18,0,6.6,0.9,2.1,0.421,0,0,,0.9,2.1,0.421,0.421,0.3,0.3,0.833,0.2,0.1,0.3,0.5,0.2,0.1,0.2,1.1,2.1
Dave Corzine,1982,C,25,SAS,82,21,26.7,4.1,7.9,0.519,0,0,0.25,4.1,7.9,0.52,0.519,1.9,2.6,0.746,2.6,5.1,7.7,1.6,0.4,1.5,1.7,2.9,10.1
Charlie Criss,1982,PG,33,TOT,55,20,25.3,4,9.1,0.446,0.2,0.5,0.345,3.9,8.5,0.452,0.456,2.6,2.9,0.887,0.2,1.3,1.5,3.4,0.8,0.1,1.5,1.7,10.8
Charlie Criss,1982,PG,33,ATL,27,0,20.4,3.1,7.8,0.4,0.1,0.3,0.25,3,7.5,0.406,0.405,2.4,2.7,0.89,0.2,1.2,1.4,2.8,0.9,0.1,1.1,1.5,8.7
Charlie Criss,1982,PG,33,SDC,28,20,30,4.9,10.3,0.479,0.3,0.8,0.381,4.6,9.5,0.487,0.493,2.7,3.1,0.884,0.3,1.3,1.6,4,0.8,0.1,1.9,2,12.9
Geoff Crompton,1982,C,26,MIL,35,1,5.8,0.3,0.9,0.344,0,0,,0.3,0.9,0.344,0.344,0.2,0.4,0.4,0.3,0.9,1.2,0.4,0.2,0.3,0.5,1.1,0.8
Pat Cummings,1982,PF,25,MIL,78,7,14.5,2.8,5.5,0.509,0,0,0,2.8,5.5,0.512,0.509,0.9,1.2,0.736,0.8,2.4,3.1,1.3,0.3,0.1,1.4,2.9,6.5
Earl Cureton,1982,PF,24,PHI,66,8,14.5,2.3,4.6,0.487,0,0,0,2.3,4.6,0.49,0.487,0.8,1.4,0.543,1.4,2.7,4.1,0.5,0.5,0.4,0.7,2.2,5.3
Bob Dandridge*,1982,SF,34,MIL,11,0,15.8,1.9,5,0.382,0,0,,1.9,5,0.382,0.382,0.9,1.5,0.588,0.4,1.2,1.5,1.2,0.5,0.2,1,2.3,4.7
Adrian Dantley*,1982,SF,26,UTA,81,81,39.8,11.2,19.6,0.57,0,0,0.333,11.1,19.5,0.57,0.57,8,10.1,0.792,2.9,3.5,6.3,4,1.2,0.2,3.7,3.1,30.3
Brad Davis,1982,PG,26,DAL,82,82,31.9,4.8,9.4,0.515,0.2,0.6,0.286,4.7,8.8,0.53,0.524,2.3,2.8,0.804,0.4,2.3,2.8,6.2,0.9,0.1,1.9,2.7,12.1
Charles Davis,1982,SF,23,WSB,54,10,10.6,1.6,3.4,0.478,0,0,0,1.6,3.4,0.484,0.478,0.6,0.7,0.811,1,1.5,2.5,0.6,0.2,0.2,0.8,1.6,3.8
Johnny Davis,1982,SG,26,IND,82,70,32.5,6.6,14.1,0.467,0.1,0.3,0.185,6.5,13.7,0.473,0.469,3.8,4.8,0.799,0.9,1.3,2.2,4.2,0.9,0.1,2.3,2.1,17
Ron Davis,1982,SF,27,SDC,7,0,9.6,1.4,3.6,0.4,0,0,,1.4,3.6,0.4,0.4,0.4,0.9,0.5,1,0.9,1.9,0.6,0,0,0.7,1.1,3.3
Walter Davis,1982,SF,27,PHO,55,12,21.5,6.4,12.2,0.523,0.1,0.3,0.188,6.3,11.9,0.531,0.525,1.7,2,0.82,0.4,1.5,1.9,2.9,0.8,0.1,2,1.9,14.4
Darryl Dawkins,1982,C,25,PHI,48,36,23.4,4.3,7.6,0.564,0,0,0,4.3,7.6,0.567,0.564,2.4,3.4,0.695,1.4,4.9,6.4,1.1,0.4,1.1,2,4,11
Larry Demic,1982,PF,24,NYK,48,0,7.4,0.8,1.7,0.47,0,0,0,0.8,1.7,0.476,0.47,0.3,0.8,0.359,0.6,1,1.6,0.3,0.1,0.1,0.5,1.4,1.9
Kenny Dennard,1982,PF,23,KCK,30,3,20.2,2.1,4,0.512,0,0,,2.1,4,0.512,0.512,0.9,1.3,0.65,1.6,2.9,4.4,1.4,1.2,0.3,1.2,2.7,5
Coby Dietrick,1982,C,33,CHI,74,0,13.5,1.2,2.7,0.46,0,0,0,1.2,2.7,0.462,0.46,0.5,0.7,0.704,0.9,1.7,2.5,1.2,0.7,0.4,0.6,1.8,3
Mickey Dillard,1982,PG,23,CLE,33,0,6.7,0.9,2.4,0.367,0,0.1,0,0.9,2.3,0.387,0.367,0.5,0.7,0.652,0.2,0.3,0.5,1,0.2,0.1,0.5,1.2,2.2
James Donaldson,1982,C,24,SEA,82,1,20.9,3.1,5.1,0.609,0,0,,3.1,5.1,0.609,0.609,1.8,2.9,0.629,1.7,4.3,6,0.6,0.3,1.7,1.4,2.3,8.1
John Douglas,1982,SG,25,SDC,64,9,16.1,2.8,6.1,0.465,0.3,0.9,0.305,2.5,5.2,0.494,0.488,1,1.6,0.657,0.4,1,1.4,2.3,0.8,0.1,1.4,2.3,7
Leon Douglas,1982,C,27,KCK,63,17,17.3,1.1,2.2,0.5,0,0,,1.1,2.2,0.5,0.5,0.5,1.3,0.4,1.8,2.8,4.6,0.6,0.2,0.6,0.9,3.3,2.7
John Drew,1982,SF,27,ATL,70,51,29.1,6.6,13.7,0.486,0.1,0.2,0.333,6.6,13.5,0.488,0.488,5.2,7,0.741,2.4,2.9,5.4,1.4,0.9,0,2.5,3.6,18.5
Larry Drew,1982,PG,23,KCK,81,19,24.4,4.4,9.3,0.473,0.1,0.3,0.296,4.3,9,0.479,0.478,1.9,2.3,0.794,0.4,1.5,1.8,5.2,1.4,0,2.1,1.9,10.8
Terry Duerod,1982,SG,25,BOS,21,0,7,1.6,3.7,0.442,0,0,0,1.6,3.6,0.447,0.442,0.2,0.6,0.333,0.3,0.4,0.7,0.6,0.1,0,0.1,0.4,3.4
Mike Dunleavy,1982,SG,27,HOU,70,15,18.8,2.9,6.4,0.458,0.5,1.2,0.384,2.5,5.2,0.475,0.494,1.1,1.5,0.708,0.3,1.1,1.5,3.2,0.6,0,1.1,2.3,7.4
T.R. Dunn,1982,SG,26,DEN,82,80,30.7,3.1,6.1,0.512,0,0,0,3.1,6.1,0.513,0.512,1.9,2.6,0.712,2.6,4.2,6.8,2.3,1.6,0.4,1.5,2.6,8.2
John Duren,1982,PG,23,UTA,79,9,13.4,1.5,3.4,0.451,0,0.1,0.273,1.5,3.3,0.459,0.457,0.3,0.5,0.73,0.2,0.9,1.1,2,0.3,0.1,0.9,1.8,3.4
Craig Dykema,1982,SF,22,PHO,32,0,3.2,0.5,1.2,0.459,0.1,0.1,0.5,0.5,1,0.455,0.486,0.2,0.3,0.778,0.1,0.3,0.4,0.5,0.1,0,0.2,0.6,1.3
Franklin Edwards,1982,PG,22,PHI,42,3,6.9,1.5,3.6,0.433,0,0.2,0,1.5,3.4,0.461,0.433,0.5,0.6,0.741,0.2,0.4,0.6,1.1,0.4,0.1,0.6,0.9,3.6
James Edwards,1982,C,26,CLE,77,75,33,6.9,13.4,0.511,0,0.1,0,6.9,13.4,0.513,0.511,3,4.4,0.684,2.5,5.1,7.5,1.6,0.3,1.5,2.1,4.5,16.7
Len Elmore,1982,C,29,NJN,81,70,25.9,3.7,8,0.46,0,0,,3.7,8,0.46,0.46,1.7,2.1,0.794,2.1,3.4,5.4,1.2,1.1,1.1,1.7,3.5,9.1
Alex English*,1982,SF,28,DEN,82,82,36.8,10.4,18.9,0.551,0,0.1,0,10.4,18.8,0.553,0.551,4.5,5.4,0.84,2.6,4.2,6.8,5.3,1.1,1.5,3.2,3.2,25.4
Julius Erving*,1982,SF,31,PHI,81,81,34.4,9.6,17.6,0.546,0,0.1,0.273,9.6,17.5,0.548,0.547,5.1,6.7,0.763,2.7,4.2,6.9,3.9,2,1.7,2.6,2.8,24.4
Mike Evans,1982,PG,26,TOT,22,0,12.3,1.6,3.9,0.407,0,0.3,0,1.6,3.6,0.438,0.407,0.6,0.9,0.65,0.2,0.8,1,1.9,0.6,0,1.2,1.6,3.8
Mike Evans,1982,PG,26,MIL,14,0,14,1.7,3.6,0.471,0,0.1,0,1.7,3.5,0.49,0.471,0.6,0.9,0.667,0.2,0.6,0.9,1.6,0.6,0,1.1,1.9,4
Mike Evans,1982,PG,26,CLE,8,0,9.3,1.4,4.4,0.314,0,0.5,0,1.4,3.9,0.355,0.314,0.6,1,0.625,0.3,1,1.3,2.5,0.5,0,1.4,1.3,3.4
Eric Fernsten,1982,C,28,BOS,43,0,4.7,0.4,1.1,0.388,0,0,,0.4,1.1,0.388,0.388,0.4,0.7,0.633,0.3,0.7,1,0.2,0.1,0.2,0.3,0.5,1.3
Chris Ford,1982,SG,33,BOS,76,53,20.9,2.5,5.9,0.418,0.3,0.8,0.317,2.2,5.1,0.434,0.44,0.5,0.7,0.696,0.7,0.7,1.4,1.9,0.6,0.1,0.7,1.9,5.7
Don Ford,1982,SF,29,CLE,21,1,9.6,0.4,1.1,0.375,0,0,0,0.4,1.1,0.391,0.375,0.2,0.3,0.833,0.7,1,1.7,0.5,0.4,0,0.7,1.4,1.1
Phil Ford,1982,PG,25,KCK,72,65,27.1,4,9,0.439,0.1,0.4,0.219,3.9,8.6,0.451,0.445,1.9,2.3,0.819,0.3,1.1,1.5,6.3,0.9,0,2.7,2.2,9.9
World B. Free,1982,SG,28,GSW,78,78,35.8,8.3,18.6,0.448,0.1,0.7,0.179,8.2,17.9,0.458,0.451,6.1,8.3,0.74,1.5,1.7,3.2,5.4,0.9,0.1,2.7,2.8,22.9
Mike Gale,1982,PG,31,GSW,75,70,23.9,2.5,5,0.496,0,0.1,0,2.5,4.9,0.503,0.496,0.7,0.9,0.785,0.5,2,2.5,3.5,1.6,0.4,1.7,2.3,5.6
Calvin Garrett,1982,SF,25,HOU,51,22,16.8,2.1,4.7,0.434,0.1,0.2,0.3,2,4.5,0.44,0.44,0.3,0.5,0.654,0.5,1.3,1.8,1.5,0.6,0.1,0.7,1.8,4.5
George Gervin*,1982,SG,29,SAS,79,79,35.7,12.6,25.2,0.5,0.1,0.5,0.278,12.4,24.7,0.504,0.502,7,8.1,0.864,1.7,3.2,5,2.4,1,0.6,2.7,2.7,32.3
Artis Gilmore*,1982,C,32,CHI,82,82,34.1,6.7,10.2,0.652,0,0,1,6.6,10.2,0.652,0.653,5.2,6.7,0.768,2.7,7.5,10.2,1.7,0.6,2.7,2.8,3.5,18.5
Mike Glenn,1982,SG,26,ATL,49,0,17,3.2,5.9,0.543,0,0,0.5,3.2,5.9,0.543,0.545,1.2,1.4,0.881,0.1,1.1,1.2,1.8,0.5,0.1,0.6,1.6,7.7
Mike Gminski,1982,C,22,NJN,64,6,11.6,1.9,4.2,0.441,0,0,,1.9,4.2,0.441,0.441,1.5,1.8,0.822,1.1,1.8,2.9,0.6,0.3,0.8,0.9,1.1,5.2
Glen Gondrezick,1982,SF,26,DEN,80,0,21.2,3.1,6.2,0.505,0,0,0,3.1,6.2,0.508,0.505,2,2.7,0.737,1.8,3.5,5.3,1.9,1.2,0.5,1.3,2.9,8.3
Rickey Green,1982,PG,27,UTA,81,73,34.8,6.2,12.5,0.493,0,0.1,0,6.2,12.4,0.497,0.493,2.5,3.3,0.765,1,2,3,7.8,2.3,0.1,2.4,2.3,14.8
Dave Greenwood,1982,PF,24,CHI,82,82,35.5,5.9,12.4,0.473,0,0,0,5.9,12.3,0.475,0.473,2.9,3.5,0.825,2.3,7.2,9.6,3.2,0.9,1.1,2.2,3.6,14.6
Kevin Grevey,1982,SG,28,WSB,71,62,30.5,5.3,12.1,0.439,0.4,1.2,0.341,4.9,10.9,0.449,0.455,2.3,2.7,0.855,0.8,1.9,2.7,2.1,0.6,0.3,1.4,2.1,13.3
Paul Griffin,1982,PF,28,SAS,23,0,20,1.4,2.9,0.485,0,0,,1.4,2.9,0.485,0.485,1,1.6,0.649,1.3,2.9,4.1,2.3,0.9,0.3,1.7,2.9,3.8
Darrell Griffith,1982,SG,23,UTA,80,79,32.5,8.6,17.9,0.482,0.2,0.7,0.288,8.4,17.2,0.489,0.487,2.4,3.4,0.697,1.6,2.2,3.8,2.3,1.2,0.4,2.4,2.7,19.8
Bob Gross,1982,SF,28,POR,59,24,23.3,2.9,5.5,0.537,0.1,0.1,0.5,2.9,5.4,0.538,0.542,1.3,1.8,0.75,1.7,2.7,4.4,2.1,1.3,0.7,1.5,2.7,7.2
Ernie Grunfeld,1982,SG,26,KCK,81,11,23.4,5.2,10.1,0.511,0,0.2,0.143,5.2,10,0.517,0.512,2.3,2.8,0.821,0.7,1.6,2.2,3.4,0.9,0.5,1.8,2.4,12.7
Pétur Guðmundsson,1982,C,23,POR,68,6,12.4,1.2,2.4,0.5,0,0,1,1.2,2.4,0.497,0.503,0.8,1.1,0.684,0.8,2,2.7,0.9,0.2,0.4,1.1,2.4,3.2
Glenn Hagan,1982,PG,26,DET,4,0,6.3,0.8,1.8,0.429,0,0,,0.8,1.8,0.429,0.429,0.3,0.3,1,0.5,0.5,1,2,0.8,0,0.3,1.8,1.8
Bill Hanzlik,1982,SF,24,SEA,81,76,24.4,2.1,4.4,0.468,0,0,0,2.1,4.4,0.473,0.468,1.7,2.2,0.784,1.2,2.1,3.3,2.3,1,0.4,1.3,3.1,5.8
Alan Hardy,1982,SG,24,DET,38,0,8.2,1.6,3.6,0.456,0,0.1,0,1.6,3.4,0.473,0.456,0.5,0.8,0.621,0.4,0.5,0.9,0.5,0.2,0.1,0.5,0.8,3.7
James Hardy,1982,SF,25,UTA,82,17,22.1,2.2,4.5,0.485,0,0,0,2.2,4.5,0.486,0.485,0.8,1.1,0.688,1.9,3.9,5.7,1.3,0.7,0.8,1,2.3,5.1
Mike Harper,1982,PF,24,POR,68,38,21.1,2.7,5.4,0.497,0,0,0,2.7,5.4,0.499,0.497,1.4,2.3,0.627,1.9,3.1,5,0.8,0.8,1.2,1.4,3.4,6.8
